run,type,max,min,median,mean,stddev
43,firm,-3856.0087875999184,-19067.905728024773,-16040.768340851411,-12556.177867547727,5748.6651602001075
44,agent,-16458.352176417557,-78473.83964049612,-34899.60857467922,-38067.26071020921,18556.876397789612
44,firm,10199629.675348274,26659.79850082555,853755.2154778966,1897036.6463807737,2481979.608053116
45,agent,-10936.80241303346,-33701.81302052689,-14346.523328666768,-17725.722811932577,7527.625982631947
45,firm,2418587.4280303256,14128.726079480522,767198.9071893222,938132.4033364103,663241.0984424766
46,agent,-7470.5210163381535,-49109.59079831173,-27840.9856449566,-28761.985441856512,11916.176091819023
46,firm,5347793.679785222,39734.10321478589,802622.707171002,1506769.3267987417,1754676.3697557626
47,agent,-36083.084161388106,-187218.63628392664,-97311.88574926456,-100509.69293520729,44545.693004267705
47,firm,13719.739694760816,3259.3411666904494,7376.6424815851615,7648.1618048658,3557.1757022611505
48,agent,-7136.640321082112,-168577.75025448742,-32762.348871717633,-50670.75851843867,44649.34943915707
48,firm,37368.39645423626,-290.0037895456976,1514.4769208587454,4930.613154329671,7971.349005372742
49,agent,16037.527121310513,-4041.215753421613,1305.9058728609257,3908.0647194227668,6735.839218869178
49,firm,5396.17027234105,495.5064097226318,2039.9854260764973,2211.1760972687757,1677.9678847825378
50,agent,-133639.5044542948,-325529.08874408784,-257724.47370424523,-246315.7226201889,57771.32311749245
50,firm,2385863.444775765,-5929.065846710506,120067.91921963211,379341.25973434333,564265.3996890838
51,agent,-65044.27574052456,-286405.0356308128,-118358.39288733026,-149656.75357748044,76537.00813843428
51,firm,165172.7317711772,41.15212317528767,14192.279569064382,38027.2833011756,48545.416927478334
52,agent,91315.63150409388,-6452.367392411075,20246.671785837072,26837.133473108115,32000.013608734705
52,firm,110076.02314925248,456.6937465035736,4913.010548365168,18781.084704738103,27435.12605530571
53,agent,70044.56839785274,-88104.4565156533,-53738.35480238565,-42823.720593332,43551.489041231674
53,firm,7067153.029342325,-392.01597009984204,998605.7363040035,1704287.6414299374,1705179.3802188402
54,agent,160000.4065926865,-201656.7484652923,-28206.489120765567,-37363.55610368597,90914.31114033928
54,firm,4997934.279970407,365.2189458594541,687771.6356851475,1019125.6809208075,1206849.2922374948
55,agent,9064.341232039917,-18528.178981429348,-815.4903941508264,-1731.3889117409321,6601.246058621767
55,firm,7331.010959507863,6.482144660262435,302.7665125988723,1400.3148181498404,2225.5626864786814
56,agent,61086.88622140153,-4736.933893208247,19199.650136501026,20746.600731719176,19780.619983089546
56,firm,19289.166832381525,394.9889492633696,1157.400016210195,3326.585412725311,5212.400692382048
57,agent,149113.89423236283,23516.85699172462,58018.36199657529,70228.67782752504,34661.14543752121
57,firm,19841.835843291075,2224.9062766712777,6197.234517336397,8034.935363564067,6142.649077946669
58,agent,92594.73830503903,26943.034004516478,45121.81637844391,49116.04595939861,18299.582219438522
58,firm,7617.730718087991,1133.655577825144,3917.8692744059335,4372.742909348608,2109.6942354452417
59,agent,-5838.164565830547,-19770.016124199672,-9075.449994184346,-11756.026646450084,4933.499026577585
59,firm,837653.9502036596,2558.7960513540947,59396.10798981763,188740.01762630086,254637.0055720868
